286,73508
287,73952
288,74551
289,74967
290,75601
291,76009
292,76659
293,77066
294,77717
295,78123
296,78766
297,79174
298,79831
299,80235
300,80895
301,81323
302,82005
303,82401
304,83096
305,83463
306,84206
307,84597
308,85281
309,85684
310,86388
311,86798
312,87514
313,87948
314,88632
315,89039
316,89708
317,90157
318,90846
319,91294
320,91967
321,92432
322,93098
323,93585
324,94295
325,94888
326,95638
327,96215
328,96952
329,97531
330,98272
331,98750
332,99444
333,99870
334,100623
335,101049
336,101791
337,102218
338,103016
339,103434
340,104218
341,104637
342,105484
343,105901
344,106715
345,107132
346,107965
347,108376
348,109239
349,109628
350,110474
351,110893
352,111706
353,112171
354,112989
355,113450
356,114277
357,114729
358,115529
359,116014
360,116805
361,117320
362,118114
363,118632
364,119421
365,119952
366,120680
367,121265
368,121976
369,122582
370,123282
371,123908
372,124597
373,125253
374,125913
375,126587
376,127246
377,127904
378,128584
379,129256
380,129929
381,130548
382,131251
383,131900
384,132594
385,133256
386,133937
387,134661
388,135344
389,136062
390,136741
391,137441
392,138129
393,138820
394,139495
395,140205
396,140923
397,141607
398,142327
399,143039
400,143745
401,144460
402,145129
403,145891
404,146553
405,147286
406,147965
407,148736
408,149425
409,150148
410,150869
411,151603
412,152338
413,153086
414,153798
415,154574
416,155240
417,156044
418,156694
419,157559
420,158170
421,159081
422,159679
423,160618
424,161209
425,162149
426,162734
427,163663
428,164244
429,165198
430,165774
431,166728
432,167336
433,168320
434,168879
435,169881
436,170398
437,171468
438,172017
439,173001
440,173569
441,174576
442,175151
443,176176
444,176784
445,177764
446,178332
447,179290
448,179913
449,180894
450,181515
451,182474
452,183119
453,184065
454,184742
455,185739
456,186570
457,187622
458,188430
459,189461
460,190270
461,191305
462,191978
463,192938
464,193539
465,194578
466,195180
467,196201
468,196804
469,197899
470,198487
471,199561
472,200149
473,201311
474,201894
475,203013
476,203594
477,204733
478,205306
479,206485
480,207027
481,208182
482,208764
483,209873
484,210516
485,211632
486,212267
487,213390
488,214012
489,215102
490,215765
491,216844
492,217545
493,218627
494,219327
495,220405
496,221121
497,222114
498,222904
499,223870
500,224688
501,225637
502,226480
503,227413
504,228297
505,229189
506,230095
507,230985
508,231869
509,232787
510,233688
511,234594
512,235426
513,236372
514,237242
515,238174
516,239060
517,239972
518,240940
519,241854
520,242813
521,243720
522,244654
523,245572
524,246493
525,247392
526,248337
527,249293
528,250202
529,251159
530,252104
531,253042
532,253989
533,254876
534,255884
535,256761
536,257730
537,258630
538,259647
539,260559
540,261511
541,262465
542,263432
543,264403
544,265387
545,266327
546,267347
547,268225
548,269280
549,270136
550,271267
551,272073
552,273261
553,274049
554,275277
555,276052
556,277281
557,278045
558,279260
559,280014
560,281265
561,282013
562,283261
563,284049
564,285335
565,286057
566,287366
567,288033
568,289430
569,290137
570,291421
571,292154
572,293464
573,294204
574,295538
575,296320
576,297596
577,298325
578,299572
579,300369
580,301642
581,302436
582,303681
583,304506
584,305732
585,306599
586,307883
587,308952
588,310306
589,311345
590,312670
591,313709
592,315038
593,315906
594,317132
595,317908
596,319233
597,320011
598,321311
599,322090
600,323482
601,324240
602,325604
603,326361
604,327838
605,328587
606,330011
607,330756
608,332201
609,332936
610,334431
611,335126
612,336590
613,337335
614,338740
615,339561
616,340975
617,341784
618,343203
619,343995
620,345375
621,346216
622,347583
623,348470
624,349840
625,350722
626,352089
627,352990
628,354248
629,355243
630,356464
631,357494
632,358692
633,359752
634,360929
635,362041
636,363165
637,364303
638,365424
639,366534
640,367690
641,368820
642,369959
643,371004
644,372193
645,373284
646,374454
647,375564
648,376707
649,377919
650,379064
651,380264
652,381399
653,382567
654,383715
655,384866
656,385989
657,387169
658,388363
659,389497
660,390691
661,391869
662,393039
663,394218
664,395323
665,396577
666,397669
667,398874
668,399995
669,401258
670,402393
671,403574
672,404761
673,405961
674,407168
675,408388
676,409556
677,410820
678,411910
679,413216
680,414278
681,415675
682,416676
683,418141
684,419119
685,420636
686,421595
687,423113
688,424056
689,425557
690,426484
691,428032
692,428952
693,430494
694,431462
695,433050
696,433935
697,435551
698,436368
699,438092
700,438957
701,440541
702,441439
703,443052
704,443957
705,445600
706,446556
707,448128
708,449018
709,450554
710,451525
711,453090
712,454057
713,455588
714,456593
715,458099
716,459156
717,460727
718,462034
719,463690
720,464960
721,466579
722,467848
723,469471
724,470534
725,472026
726,472977
727,474588
728,475542
729,477121
730,478076
731,479765
732,480693
733,482347
734,483273
735,485065
736,485980
737,487709
738,488618
739,490369
740,491266
741,493077
742,493925
743,495698
744,496606
745,498307
746,499306
747,501018
748,502001
749,503716
750,504678
751,506348
752,507367
753,509022
754,510095
755,511753
756,512817
757,514473
758,515559
759,517082
760,518282
761,519758
762,521000
763,522447
764,523724
765,525145
766,526485
767,527841
768,529211
769,530563
770,531899
771,533293
772,534652
773,536024
774,537282
775,538714
776,540026
777,541434
778,542768
779,544142
780,545598
781,546974
782,548415
783,549778
784,551180
785,552558
786,553939
787,555286
788,556701
789,558133
790,559492
791,560923
792,562334
793,563736
794,565147
795,566470
796,567970
797,569277
798,570718
799,572060
800,573569
801,574927
802,576337
803,577757
804,579190
805,580633
806,582089
807,583485
808,584993
809,586295
810,587852
811,589120
812,590783
813,591979
814,593721
815,594889
816,596695
817,597838
818,599645
819,600767
820,602554
821,603654
822,605499
823,606591
824,608427
825,609575
826,611465
827,612513
828,614436
829,615403
830,617454
831,618477
832,620361
833,621424
834,623340
835,624410
836,626362
837,627492
838,629360
839,630411
840,632236
841,633381
842,635238
843,636378
844,638195
845,639380
846,641166
847,642413
848,644271
849,645816
850,647774
851,649275
852,651188
853,652687
854,654604
855,655862
856,657620
857,658746
858,660643
859,661773
860,663631
861,664762
862,666748
863,667846
864,669790
865,670885
866,672992
867,674073
868,676107
869,677180
870,679237
871,680296
872,682423
873,683424
874,685506
875,686577
876,688574
877,689751
878,691761
879,692918
880,694929
881,696061
882,698021
883,699218
884,701161
885,702420
886,704366
887,705612
888,707557
889,708828
890,710616
891,712021
892,713752
893,715206
894,716902
895,718396
896,720061
897,721629
898,723217
899,724819
900,726402
901,727964
902,729596
903,731184
904,732789
905,734260
906,735935
907,737468
908,739114
909,740672
910,742277
911,743977
912,745584
913,747266
914,748857
915,750493
916,752101
917,753712
918,755283
919,756933
920,758603
921,760187
922,761855
923,763499
924,765133
925,766776
926,768317
927,770063
928,771585
929,773262
930,774825
931,776580
932,778161
933,779800
934,781453
935,783119
936,784798
937,786490
938,788114
939,789866
940,791380
941,793188
942,794662
943,796591
944,797982
945,800001
946,801359
947,803454
948,804781
949,806877
950,808178
951,810251
952,811524
953,813666
954,814930
955,817060
956,818388
957,820580
958,821791
959,824021
960,825138
961,827516
962,828697
963,830881
964,832109
965,834328
966,835563
967,837824
968,839128
969,841292
970,842504
971,844618
972,845937
973,848086
974,849399
975,851502
976,852867
977,854933
978,856370
979,858515
980,860298
981,862558
982,864290
983,866497
984,868226
985,870437
986,871890
987,873914
988,875215
989,877398
990,878704
991,880841
992,882148
993,884431
994,885699
995,887933
996,889197
997,891619
998,892866
999,895205
1000,896442
1001,898805
1002,900026
1003,902469
1004,903623
1005,906014
1006,907248
1007,909541
1008,910896
1009,913204
1010,914535
1011,916842
1012,918144
1013,920394
1014,921769
1015,924000
1016,925445
1017,927679
1018,929107
1019,931341
1020,932797
1021,934850
1022,936460
1023,938446
1024,940112
1025,942057
1026,943768
1027,945677
1028,947473
1029,949293
1030,951127
1031,952941
1032,954729
1033,956599
1034,958416
1035,960254
1036,961938
1037,963856
1038,965610
1039,967494
1040,969276
1041,971112
1042,973056
1043,974894
1044,976817
1045,978636
1046,980506
1047,982344
1048,984185
1049,985980
1050,987865
1051,989773
1052,991582
1053,993487
1054,995364
1055,997230
1056,999105
1057,1000864
1058,1002856
1059,1004593
1060,1006506
1061,1008290
1062,1010291
1063,1012095
1064,1013963
1065,1015849
1066,1017748
1067,1019663
1068,1021591
1069,1023443
1070,1025439
1071,1027165
1072,1029224
1073,1030904
1074,1033099
1075,1034685
1076,1036981
1077,1038529
1078,1040913
1079,1042424
1080,1044809
1081,1046289
1082,1048648
1083,1050094
1084,1052533
1085,1053969
1086,1056393
1087,1057901
1088,1060395
1089,1061769
1090,1064306
1091,1065573
1092,1068278
1093,1069617
1094,1072101
1095,1073494
1096,1076016
1097,1077416
1098,1079986
1099,1081464
1100,1083924
1101,1085297
1102,1087700
1103,1089193
1104,1091634
1105,1093120
1106,1095509
1107,1097054
1108,1099400
1109,1101027
1110,1103459
1111,1105480
1112,1108042
1113,1110005
1114,1112506
1115,1114465
1116,1116970
1117,1118618
1118,1120908
1119,1122384
1120,1124853
1121,1126335
1122,1128751
1123,1130234
1124,1132814
1125,1134252
1126,1136776
1127,1138209
1128,1140946
1129,1142359
1130,1145003
1131,1146404
1132,1149073
1133,1150456
1134,1153215
1135,1154522
1136,1157222
1137,1158619
1138,1161208
1139,1162741
1140,1165347
1141,1166852
1142,1169455
1143,1170927
1144,1173467
1145,1175020
1146,1177539
1147,1179170
1148,1181692
1149,1183302
1150,1185825
1151,1187466
1152,1189784
1153,1191599
1154,1193840
1155,1195718
1156,1197912
1157,1199840
1158,1201993
1159,1204017
1160,1206069
1161,1208135
1162,1210180
1163,1212194
1164,1214302
1165,1216348
1166,1218419
1167,1220316
1168,1222477
1169,1224452
1170,1226574
1171,1228580
1172,1230647
1173,1232835
1174,1234904
1175,1237068
1176,1239115
1177,1241219
1178,1243287
1179,1245358
1180,1247377
1181,1249497
1182,1251643
1183,1253677
1184,1255819
1185,1257929
1186,1260027
1187,1262134
1188,1264111
1189,1266349
1190,1268301
1191,1270450
1192,1272455
1193,1274702
1194,1276729
1195,1278826
1196,1280945
1197,1283077
1198,1285228
1199,1287392
1200,1289472
1201,1291712
1202,1293650
1203,1295960
1204,1297846
1205,1300307
1206,1302088
1207,1304661
1208,1306399
1209,1309072
1210,1310767
1211,1313441
1212,1315100
1213,1317745
1214,1319364
1215,1322100
1216,1323708
1217,1326426
1218,1328114
1219,1330910
1220,1332447
1221,1335291
1222,1336708
1223,1339740
1224,1341237
1225,1344021
1226,1345579
1227,1348404
1228,1349969
1229,1352848
1230,1354500
1231,1357256
1232,1358790
1233,1361482
1234,1363149
1235,1365882
1236,1367541
1237,1370216
1238,1371941
1239,1374567
1240,1376384
1241,1379103
1242,1381362
1243,1384226
1244,1386420
1245,1389215
1246,1391404
1247,1394203
1248,1396046
1249,1398602
1250,1400253
1251,1403008
1252,1404666
1253,1407361
1254,1409020
1255,1411897
1256,1413505
1257,1416319
1258,1417921
1259,1420973
1260,1422552
1261,1425501
1262,1427066
1263,1430041
1264,1431586
1265,1434661
1266,1436121
1267,1439130
1268,1440690
1269,1443575
1270,1445286
1271,1448190
1272,1449869
1273,1452768
1274,1454410
1275,1457240
1276,1458971
1277,1461778
1278,1463595
1279,1466405
1280,1468197
1281,1471009
1282,1472835
1283,1475418
1284,1477438
1285,1479934
1286,1482024
1287,1484467
1288,1486612
1289,1489009
1290,1491261
1291,1493545
1292,1495843
1293,1498119
1294,1500359
1295,1502705
1296,1504980
1297,1507284
1298,1509394
1299,1511798
1300,1513994
1301,1516354
1302,1518584
1303,1520882
1304,1523314
1305,1525614
1306,1528019
1307,1530294
1308,1532632
1309,1534930
1310,1537231
1311,1539474
1312,1541829
1313,1544213
1314,1546472
1315,1548851
1316,1551194
1317,1553524
1318,1555863
1319,1558058
1320,1560542
1321,1562709
1322,1565094
1323,1567320
1324,1569813
1325,1572063
1326,1574389
1327,1576741
1328,1579106
1329,1581493
1330,1583893
1331,1586201
1332,1588685
1333,1590835
1334,1593396
1335,1595488
1336,1598215
1337,1600191
1338,1603041
1339,1604969
1340,1607931
1341,1609810
1342,1612773
1343,1614611
1344,1617542
1345,1619334
1346,1622367
1347,1624147
1348,1627159
1349,1629027
1350,1632125
1351,1633825
1352,1636976
1353,1638543
1354,1641902
1355,1643557
1356,1646641
1357,1648364
1358,1651492
1359,1653222
1360,1656410
1361,1658236
1362,1661288
1363,1662983
1364,1665964
1365,1667805
1366,1670830
1367,1672662
1368,1675623
1369,1677528
1370,1680434
1371,1682441
1372,1685447
1373,1687944
1374,1691110
1375,1693535
1376,1696624
1377,1699043
1378,1702136
1379,1704174
1380,1706996
1381,1708822
1382,1711863
1383,1713697
1384,1716671
1385,1718506
1386,1721680
1387,1723458
1388,1726562
1389,1728333
1390,1731700
1391,1733445
1392,1736699
1393,1738428
1394,1741709
1395,1743416
1396,1746807
1397,1748420
1398,1751738
1399,1753461
1400,1756642
1401,1758531
1402,1761733
1403,1763586
1404,1766781
1405,1768593
1406,1771713
1407,1773622
1408,1776717
1409,1778720
1410,1781818
1411,1783792
1412,1786893
1413,1788904
1414,1791752
1415,1793977
1416,1796728
1417,1799030
1418,1801722
1419,1804084
1420,1806725
1421,1809205
1422,1811721
1423,1814251
1424,1816758
1425,1819224
1426,1821808
1427,1824312
1428,1826849
1429,1829172
1430,1831819
1431,1834236
1432,1836834
1433,1839288
1434,1841817
1435,1844493
1436,1847024
1437,1849670
1438,1852173
1439,1854745
1440,1857273
1441,1859804
1442,1862271
1443,1864861
1444,1867483
1445,1869967
1446,1872583
1447,1875159
1448,1877721
1449,1880292
1450,1882705
1451,1885435
1452,1887817
1453,1890438
1454,1892885
1455,1895624
1456,1898097
1457,1900652
1458,1903237
1459,1905835
1460,1908458
1461,1911094
1462,1913630
1463,1916358
1464,1918720
1465,1921532
1466,1923830
1467,1926823
1468,1928994
1469,1932121
1470,1934239
1471,1937490
1472,1939553
1473,1942805
1474,1944822
1475,1948039
1476,1950004
1477,1953334
1478,1955286
1479,1958592
1480,1960640
1481,1964040
1482,1965903
1483,1969361
1484,1971078
1485,1974764
1486,1976577
1487,1979961
1488,1981849
1489,1985280
1490,1987175
1491,1990672
1492,1992672
1493,1996020
1494,1997876
1495,2001146
1496,2003161
1497,2006478
1498,2008483
1499,2011730
1500,2013815
1501,2017001
1502,2019198
1503,2022491
1504,2025226
1505,2028694
1506,2031350
1507,2034733
1508,2037382
1509,2040769
1510,2043002
1511,2046090
1512,2048091
1513,2051418
1514,2053428
1515,2056681
1516,2058692
1517,2062163
1518,2064111
1519,2067505
1520,2069445
1521,2073127
1522,2075038
1523,2078597
1524,2080490
1525,2084077
1526,2085946
1527,2089653
1528,2091419
1529,2095046
1530,2096932
1531,2100409
1532,2102476
1533,2105976
1534,2108003
1535,2111494
1536,2113476
1537,2116886
1538,2118973
1539,2122356
1540,2124545
1541,2127931
1542,2130087
1543,2133477
1544,2135673
1545,2138786
1546,2141216
1547,2144222
1548,2146736
1549,2149677
1550,2152256
1551,2155141
1552,2157849
1553,2160597
1554,2163359
1555,2166097
1556,2168789
1557,2171611
1558,2174344
1559,2177114
1560,2179650
1561,2182540
1562,2185178
1563,2188014
1564,2190692
1565,2193452
1566,2196372
1567,2199134
1568,2202021
1569,2204752
1570,2207558
1571,2210316
1572,2213077
1573,2215768
1574,2218593
1575,2221453
1576,2224162
1577,2227015
1578,2229824
1579,2232618
1580,2235421
1581,2238052
1582,2241028
1583,2243625
1584,2246482
1585,2249150
1586,2252135
1587,2254831
1588,2257615
1589,2260433
1590,2263264
1591,2266123
1592,2268995
1593,2271759
1594,2274731
1595,2277305
1596,2280368
1597,2282872
1598,2286131
1599,2288497
1600,2291901
1601,2294209
1602,2297749
1603,2299996
1604,2303537
1605,2305733
1606,2309236
1607,2311374
1608,2315001
1609,2317125
1610,2320725
1611,2322953
1612,2326655
1613,2328681
1614,2332446
1615,2334313
1616,2338326
1617,2340297
1618,2343981
1619,2346034
1620,2349768
1621,2351828
1622,2355634
1623,2357808
1624,2361452
1625,2363469
1626,2367028
1627,2369217
1628,2372826
1629,2375004
1630,2378537
1631,2380802
1632,2384268
1633,2386655
1634,2390235
1635,2393208
1636,2396978
1637,2399865
1638,2403542
1639,2406421
1640,2410102
1641,2412530
1642,2415884
1643,2418060
1644,2421673
1645,2423859
1646,2427391
1647,2429578
1648,2433346
1649,2435464
1650,2439148
1651,2441257
1652,2445254
1653,2447331
1654,2451195
1655,2453252
1656,2457145
1657,2459176
1658,2463199
1659,2465118
1660,2469054
1661,2471103
1662,2474876
1663,2477121
1664,2480919
1665,2483120
1666,2486907
1667,2489059
1668,2492759
1669,2495024
1670,2498695
1671,2501070
1672,2504744
1673,2507082
1674,2510761
1675,2513142
1676,2516520
1677,2519155
1678,2522416
1679,2525142
1680,2528332
1681,2531128
1682,2534257
1683,2537193
1684,2540173
1685,2543167
1686,2546136
1687,2549054
1688,2552114
1689,2555076
1690,2558079
1691,2560828
1692,2563961
1693,2566820
1694,2569894
1695,2572796
1696,2575787
1697,2578951
1698,2581944
1699,2585072
1700,2588031
1701,2591071
1702,2594059
1703,2597050
1704,2599965
1705,2603025
1706,2606123
1707,2609057
1708,2612147
1709,2615189
1710,2618215
1711,2621250
1712,2624099
1713,2627321
1714,2630133
1715,2633226
1716,2636115
1717,2639346
1718,2642265
1719,2645278
1720,2648329
1721,2651393
1722,2654488
1723,2657596
1724,2660588
1725,2663804
1726,2666590
1727,2669904
1728,2672614
1729,2676139
1730,2678700
1731,2682381
1732,2684879
1733,2688708
1734,2691139
1735,2694969
1736,2697344
1737,2701133
1738,2703444
1739,2707368
1740,2709664
1741,2713558
1742,2715966
1743,2719970
1744,2722159
1745,2726231
1746,2728248
1747,2732588
1748,2734717
1749,2738701
1750,2740919
1751,2744956
1752,2747181
1753,2751296
1754,2753644
1755,2757584
1756,2759762
1757,2763610
1758,2765973
1759,2769874
1760,2772225
1761,2776044
1762,2778489
1763,2782235
1764,2784812
1765,2788679
1766,2791890
1767,2795962
1768,2799080
1769,2803051
1770,2806160
1771,2810135
1772,2812758
1773,2816378
1774,2818729
1775,2822628
1776,2824990
1777,2828801
1778,2831164
1779,2835229
1780,2837517
1781,2841491
1782,2843769
1783,2848081
1784,2850324
1785,2854493
1786,2856714
1787,2860913
1788,2863106
1789,2867445
1790,2869517
1791,2873762
1792,2875974
1793,2880043
1794,2882466
1795,2886562
1796,2888937
1797,2893020
1798,2895342
1799,2899332
1800,2901775
1801,2905734
1802,2908295
1803,2912257
1804,2914777
1805,2918745
1806,2921311
1807,2924954
1808,2927794
1809,2931310
1810,2934248
1811,2937687
1812,2940700
1813,2944073
1814,2947237
1815,2950449
1816,2953675
1817,2956875
1818,2960019
1819,2963317
1820,2966508
1821,2969744
1822,2972706
1823,2976082
1824,2979162
1825,2982474
1826,2985600
1827,2988822
1828,2992230
1829,2995454
1830,2998823
1831,3002010
1832,3005284
1833,3008502
1834,3011723
1835,3014862
1836,3018157
1837,3021493
1838,3024652
1839,3027979
1840,3031254
1841,3034512
1842,3037779
1843,3040846
1844,3044314
1845,3047341
1846,3050670
1847,3053780
1848,3057257
1849,3060399
1850,3063641
1851,3066925
1852,3070222
1853,3073553
1854,3076897
1855,3080117
1856,3083577
1857,3086575
1858,3090140
1859,3093056
1860,3096847
1861,3099603
1862,3103561
1863,3106249
1864,3110367
1865,3112982
1866,3117101
1867,3119655
1868,3123730
1869,3126214
1870,3130435
1871,3132903
1872,3137091
1873,3139679
1874,3143985
1875,3146337
1876,3150716
1877,3152883
1878,3157550
1879,3159837
1880,3164121
1881,3166504
1882,3170844
1883,3173234
1884,3177658
1885,3180180
1886,3184416
1887,3186755
1888,3190892
1889,3193429
1890,3197622
1891,3200146
1892,3204251
1893,3206876
1894,3210902
1895,3213669
1896,3217823
1897,3221272
1898,3225646
1899,3228995
1900,3233260
1901,3236599
1902,3240868
1903,3243686
1904,3247572
1905,3250098
1906,3254283
1907,3256821
1908,3260911
1909,3263450
1910,3267812
1911,3270270
1912,3274534
1913,3276981
1914,3281608
1915,3284017
1916,3288491
1917,3290876
1918,3295381
1919,3297736
1920,3302391
1921,3304616
1922,3309170
1923,3311545
1924,3315910
1925,3318511
1926,3322905
1927,3325454
1928,3329833
1929,3332325
1930,3336605
1931,3339226
1932,3343473
1933,3346220
1934,3350470
1935,3353172
1936,3357429
1937,3360180
1938,3364088
1939,3367133
1940,3370904
1941,3374054
1942,3377742
1943,3380972
1944,3384589
1945,3387981
1946,3391425
1947,3394883
1948,3398314
1949,3401684
1950,3405220
1951,3408640
1952,3412109
1953,3415284
1954,3418903
1955,3422204
1956,3425754
1957,3429104
1958,3432557
1959,3436209
1960,3439664
1961,3443274
1962,3446689
1963,3450197
1964,3453645
1965,3457096
1966,3460459
1967,3463989
1968,3467563
1969,3470947
1970,3474511
1971,3478019
1972,3481509
1973,3485008
1974,3488293
1975,3492007
1976,3495249
1977,3498814
1978,3502145
1979,3505868
1980,3509233
1981,3512704
1982,3516221
1983,3519751
1984,3523318
1985,3526898
1986,3530346
1987,3534050
1988,3537260
1989,3541076
1990,3544198
1991,3548255
1992,3551206
1993,3555441
1994,3558319
1995,3562726
1996,3565525
1997,3569933
1998,3572666
1999,3577027
2000,3579684
2001,3584202
2002,3586842
2003,3591324
2004,3594092
2005,3598700
2006,3601215
2007,3605901
2008,3608218
2009,3613212
2010,3615657
2011,3620241
2012,3622789
2013,3627432
2014,3629987
2015,3634720
2016,3637416
2017,3641948
2018,3644448
2019,3648874
2020,3651585
2021,3656070
2022,3658767
2023,3663158
2024,3665963
2025,3670269
2026,3673226
2027,3677667
2028,3681354
2029,3686030
2030,3689610
2031,3694169
2032,3697738
2033,3702301
2034,3705314
2035,3709466
2036,3712167
2037,3716638
2038,3719352
2039,3723721
2040,3726436
2041,3731095
2042,3733723
2043,3738277
2044,3740893
2045,3745835
2046,3748410
2047,3753189
2048,3755738
2049,3760549
2050,3763066
2051,3768037
2052,3770415
2053,3775278
2054,3777816
2055,3782477
2056,3785256
2057,3789948
2058,3792671
2059,3797346
2060,3800008
2061,3804578
2062,3807377
2063,3811912
2064,3814845
2065,3819383
2066,3822267
2067,3826813
2068,3829749
2069,3833922
2070,3837172
2071,3841198
2072,3844560
2073,3848497
2074,3851944
2075,3855805
2076,3859425
2077,3863101
2078,3866791
2079,3870453
2080,3874049
2081,3877823
2082,3881472
2083,3885174
2084,3888562
2085,3892424
2086,3895946
2087,3899734
2088,3903308
2089,3906992
2090,3910888
2091,3914574
2092,3918425
2093,3922068
2094,3925810
2095,3929488
2096,3933169
2097,3936756
2098,3940521
2099,3944333
2100,3947942
2101,3951743
2102,3955484
2103,3959206
2104,3962937
2105,3966440
2106,3970400
2107,3973857
2108,3977658
2109,3981210
2110,3985179
2111,3988767
2112,3992467
2113,3996217
2114,3999980
2115,4003783
2116,4007599
2117,4011275
2118,4015223
2119,4018645
2120,4022712
2121,4026040
2122,4030363
2123,4033509
2124,4038021
2125,4041089
2126,4045785
2127,4048768
2128,4053465
2129,4056377
2130,4061024
2131,4063854
2132,4068669
2133,4071481
2134,4076257
2135,4079205
2136,4084115
2137,4086793
2138,4091786
2139,4094253
2140,4099574
2141,4102177
2142,4107061
2143,4109774
2144,4114720
2145,4117440
2146,4122482
2147,4125352
2148,4130180
2149,4132841
2150,4137556
2151,4140441
2152,4145218
2153,4148088
2154,4152765
2155,4155750
2156,4160336
2157,4163483
2158,4168211
2159,4172136
2160,4177114
2161,4180925
2162,4185778
2163,4189577
2164,4194434
2165,4197642
2166,4202060
2167,4204936
2168,4209693
2169,4212583
2170,4217231
2171,4220122
2172,4225078
2173,4227876
2174,4232720
2175,4235505
2176,4240762
2177,4243503
2178,4248587
2179,4251300
2180,4256417
2181,4259096
2182,4264383
2183,4266914
2184,4272086
2185,4274787
2186,4279744
2187,4282701
2188,4287691
2189,4290588
2190,4295559
2191,4298391
2192,4303251
2193,4306228
2194,4311051
2195,4314170
2196,4318996
2197,4322062
2198,4326897
2199,4330018
2200,4334456
2201,4337911
2202,4342192
2203,4345766
2204,4349952
2205,4353616
2206,4357721
2207,4361569
2208,4365477
2209,4369399
2210,4373292
2211,4377114
2212,4381126
2213,4385004
2214,4388939
2215,4392540
2216,4396645
2217,4400388
2218,4404414
2219,4408212
2220,4412127
2221,4416267
2222,4420184
2223,4424276
2224,4428147
2225,4432123
2226,4436031
2227,4439942
2228,4443753
2229,4447753
2230,4451803
2231,4455637
2232,4459675
2233,4463649
2234,4467603
2235,4471566
2236,4475287
2237,4479493
2238,4483165
2239,4487202
2240,4490975
2241,4495190
2242,4499001
2243,4502930
2244,4506913
2245,4510909
2246,4514948
2247,4519000
2248,4522904
2249,4527096
2250,4530730
2251,4535048
2252,4538582
2253,4543171
2254,4546512
2255,4551301
2256,4554559
2257,4559544
2258,4562711
2259,4567697
2260,4570788
2261,4575721
2262,4578724
2263,4583836
2264,4586820
2265,4591890
2266,4595018
2267,4600230
2268,4603071
2269,4608371
2270,4610988
2271,4616636
2272,4619397
2273,4624581
2274,4627459
2275,4632708
2276,4635593
2277,4640944
2278,4643988
2279,4649112
2280,4651934
2281,4656938
2282,4659997
2283,4665066
2284,4668109
2285,4673072
2286,4676237
2287,4681103
2288,4684440
2289,4689455
2290,4693618
2291,4698898
2292,4702940
2293,4708087
2294,4712116
2295,4717267
2296,4720670
2297,4725354
